,movie_id,budget,title,original_title,status,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,homepage,keywords,original_language,overview,spoken_languages,release_year,release_month,,
2799,16,12800000,Dancer in the Dark,Dancer in the Dark,Released,You don't need eyes to see.,2000-05-17,140.0,"Drama,Crime,Music","Fine Line Features,Zentropa Entertainments,Danmarks Radio (DR),SVT Drama,Arte,Memfis Film,France 3 Cinéma,Angel films,TV 1000,Canal+,Constantin Film Produktion,Yleisradio (YLE),Arte France Cinéma,Westdeutscher Rundfunk (WDR),Blind Spot Pictures Oy,Vrijzinnig Protestantse Radio Omroep (VPRO),Film4,Liberator Productions,Icelandic Film,Film i Väst,Pain Unlimited GmbH Filmproduktion,Trust Film Svenska,Cinematograph A/S,What Else? B.V,Filmek A/S,Lantia Cinema & Audiovisivi","Argentina,Denmark,Finland,France,Germany,Iceland,Italy,Netherlands,Norway,Sweden,United Kingdom,United States of America",22.022228,40031879,7.6,377,Björk,LarsvonTrier,,"individual,dancing,usa,robbery,factory worker,secret,factory,small town,dance,blindness and impaired vision,death penalty,immigrant,eye operation,eyesight,fantasy,naivety,self-abandonment,hereditary disease,loss of eyesight,czech,dying and death,van,friendship,murder,teacher,debt,execution,crime,police officer",en,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",English,2000.0,5.0,,
2800,39780,0,Oscar and Lucinda,Oscar and Lucinda,Released,"They dared to play the game of love, faith, and chance.",1997-12-31,132.0,"Drama,Romance","Fox Searchlight Pictures,Australian Film Finance Corporation (AFFC),Dalton Films","Australia,United Kingdom,United States of America",0.13938399999999998,0,6.2,25,RalphFiennes,GillianArmstrong,,"minister,australia,inheritance,wager,woman director,19th century",en,"After a childhood of abuse by his evangelistic father, misfit Oscar Hopkins becomes an Anglican minister and develops a divine obsession with gambling. Lucinda Leplastrier is a rich Australian heiress shopping in London for materials for her newly acquired glass factory back home. Deciding to travel to Australia as a missionary, Oscar meets Lucinda aboard ship, and a mutual obsession blossoms. They make a wager that will alter each of their destinies.","Français,English",1997.0,12.0,,
2801,21612,12500000,The Funeral,The Funeral,Released,"One family, one murder, too many lies.",1996-01-26,99.0,"Crime,Drama",C&P Productions,United States of America,2.950618,1227324,7.3,31,ChristopherWalken,AbelFerrara,,"suicide,bedroom,strike,great depression,trade union,murder,mafia,corpse,new york city,violence,stabbing,madness,1930s",en,"The story concerns the funeral of one of three brothers in a family of gangsters that lived in New York in 1930s. Details of the past of the brothers and their families are shown through a series of flashbacks, climaxing in a shocking ending.","Italiano,English",1996.0,1.0,,
2802,36691,15000000,Solitary Man,Solitary Man,Released,Ben loves his family almost as much as he loves himself,2009-09-07,90.0,"Comedy,Drama,Romance","Smartest Man Productions,Millennium Films,Paul Schiff Productions",United States of America,7.497306,5024782,5.8,84,MichaelDouglas,"BrianKoppelman,DavidLevien",http://www.solitarymanmovie.com/,"infidelity,bankrupt,loneliness,comedy,family drama",en,A car magnate watches his personal and professional life hit the skids because of his business and romantic indiscretions.,English,2009.0,9.0,,
2803,23631,20000000,Machete,Machete,Released,He was given an offer he couldn't refuse...,2010-09-01,105.0,"Action,Comedy,Thriller","Dune Entertainment,Dune Entertainment III,Troublemaker Studios,Overnight Films",United States of America,26.396190999999998,31327899,6.3,1150,DannyTrejo,"RobertRodriguez,EthanManiquis",http://www.vivamachete.com/,"illegal immigration,immigration law,machete,politician,death of a child,hard to kill,brutal death",en,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.","English,Español",2010.0,9.0,,
2804,45324,12500000,Casino Jack,Casino Jack,Released,Honor. Integrity. Principles. Everything is negotiable.,2010-09-16,108.0,"Crime,Comedy,Drama","An Olive Branch Productions,Rollercoaster Entertainment,Vortex Words Pictures,Hannibal Pictures,Trigger Street Productions,Bagman (2009),MCG",Canada,6.546037,1083683,6.0,94,KevinSpacey,GeorgeHickenlooper,http://www.casinojack-movie.com/,"biography,duringcreditsstinger",en,"Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.","English,Français",2010.0,9.0,,
2805,12144,12300000,The Land Before Time,The Land Before Time,Released,A new adventure is born.,1988-11-18,69.0,"Animation,Adventure,Family","Lucasfilm,Universal Pictures,Amblin Entertainment,Sullivan Bluth Studios,U-Drive Productions,Universal City Studios","Ireland,United States of America",28.670192999999998,84460846,7.0,640,GabrielDamon,DonBluth,,"vulkan,loss of mother,tyrannosaurus rex,earthquake,primitive time,dinosaur",en,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",English,1988.0,11.0,,
2806,11658,0,Tae Guk Gi: The Brotherhood of War,태극기 휘날리며,Released,,2004-02-05,140.0,"Action,Adventure,Drama,History,War",Showbox Entertainment,South Korea,9.572705000000001,15,7.4,133,,KangJe-gyu,,"archaeologist,korean war,north korea,south korea,air raid,pyre",ko,"In 1950, in South Korea, shoe-shiner Jin-tae Lee and his 18-year-old old student brother, Jin-seok Lee, form a poor but happy family with their mother, Jin-tae's fiancé Young-shin Kim, and her young sisters. Jin-tae and his mother are tough workers, who sacrifice themselves to send Jin-seok to the university. When North Korea invades the South, the family escapes to a relative's house in the country, but along their journey, Jin-seok is forced to join the army to fight in the front, and Jin-tae enlists too to protect his young brother. The commander promises Jin-tae that if he gets a medal he would release his brother, and Jin-tae becomes the braver soldier in the company. Along the bloody war between brothers, the relationship of Jin-seok with his older brother deteriorates leading to a dramatic and tragic end.",한국어/조선말,2004.0,2.0,,
2807,56601,12500000,The Perfect Game,The Perfect Game,Released,Dream for the fences.,2010-04-01,118.0,"Drama,Family","HighRoad Entertainment,Prelude Pictures,Lone Runner Entertainment,Kenio Films,Perfect Game, The",United States of America,0.9035290000000001,3878993,6.3,30,CliftonCollinsJr,WilliamDear,http://www.theperfectgamemovie.com,"baseball,sport,based on true story,family relationships",en,"Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",English,2010.0,4.0,,
2808,9552,8000000,The Exorcist,The Exorcist,Released,"Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist.",1973-12-26,122.0,"Drama,Horror,Thriller","Warner Bros.,Hoya Productions",United States of America,47.584643,441306145,7.5,2005,LindaBlair,WilliamFriedkin,http://theexorcist.warnerbros.com/,"exorcism,holy water,religion and supernatural,vomit,christian,possession,profanity,priest,ouija board,satan,paranormal phenomena,girl,demon,strong language,disturbed child,crisis of faith,sfx",en,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.","Deutsch,Français,Latin,العربية,ελληνικά,English",1973.0,12.0,,
2809,578,7000000,Jaws,Jaws,Released,Don't go in the water.,1975-06-18,124.0,"Horror,Thriller,Adventure","Universal Pictures,Zanuck/Brown Productions",United States of America,50.152327,470654000,7.5,2542,RoyScheider,StevenSpielberg,http://www.jaws25.com/,"fishing,atlantic ocean,bathing,shipwreck,police chief,ferry boat,dying and death,dolly zoom,shark,great white shark,animal horror",en,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",English,1975.0,6.0,,
2810,2105,11000000,American Pie,American Pie,Released,There's nothing like your first piece.,1999-07-09,95.0,"Comedy,Romance","Universal Pictures,Summit Entertainment,Newmarket Capital Group,Zide-Perry Productions",United States of America,60.767168000000005,235483004,6.4,2296,JasonBiggs,"ChrisWeitz,PaulWeitz",,"graduation,innocence,coming of age,teenager,high school student,pie,teen comedy,teenage sexuality,exchange student,sitting on a toilet,voyeurism,virginity,laxative,prom night",en,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",English,1999.0,7.0,,
2811,126319,12516654,Ernest & Celestine,Ernest et Célestine,Released,"Bonnie and Clyde, Sid and Nancy...",2012-12-12,78.0,"Animation,Comedy,Drama,Family","StudioCanal,La Parti Productions,Les Armateurs,Melusine Productions,Maybe Movies,Gkids","Belgium,France,Luxembourg",11.103202,8109160,7.6,142,Anne-MarieLoop,"StéphaneAubier,VincentPatar,BenjaminRenner",,"mouse,musician,friendship,prejudice,bear",fr,"Celestine is a little mouse trying to avoid a dental career; Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",Français,2012.0,12.0,,
2812,10136,25000000,The Golden Child,The Golden Child,Released,Eddie Murphy is the chosen one.,1986-12-12,94.0,"Action,Adventure,Comedy",Paramount Pictures,United States of America,15.262129999999999,79817939,5.6,304,EddieMurphy,MichaelRitchie,,"monk,social worker,wretch,tibet,demon,evil,missing person,mysticism,reluctant hero",en,"A detective specializing in missing children is on a madcap mission to save a youth with mystical powers who's been abducted by an evil cult. He battles a band of super-nasties, scrambles through a booby-trapped chamber of horrors and traverses Tibet to obtain a sacred dagger.","Český,English,Italiano",1986.0,12.0,,
2813,67660,12000000,Think Like a Man,Think Like a Man,Released,Let the mind games begin.,2012-04-16,122.0,"Comedy,Romance",Rainforest Films,United States of America,6.035152,96070507,6.9,281,MichaelEaly,TimStory,http://www.sonypictures.com/movies/thinklikeaman/,"advice,love,relationship,ensemble cast,duringcreditsstinger,turning the tables,reading a book,african american comedy",en,"The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.",English,2012.0,4.0,,
2814,10611,12000000,Barbershop,Barbershop,Released,Everyone's gettin' lined up.,2002-04-01,102.0,"Comedy,Drama",Metro-Goldwyn-Mayer (MGM),United States of America,10.297189,75781642,6.2,137,IceCube,TimStory,,"hairdresser,shop,neighbor,debt,meeting,hoodlum",en,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out.",English,2002.0,4.0,,
2815,154,12000000,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,Released,At the end of the universe lies the beginning of vengeance.,1982-06-03,113.0,"Action,Adventure,Science Fiction,Thriller",Paramount Pictures,United States of America,22.434102,96800000,7.3,675,WilliamShatner,NicholasMeyer,,"uss enterprise,genesis,asteroid,self sacrifice,midlife crisis,terraforming,simulator,cadet,radiation,uss reliant,ceti alpha v,genetics,space opera",en,Admiral James T. Kirk is feeling old, the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.,English,1982.0,6.0,
